,tweet_id,created_at,retweet_count,favorite_count,stages_of_dogs,source
0,892420643555336193,2017-08-01 16:23:56+00:00,8853,39467,,Twitter for iPhone
1,892177421306343426,2017-08-01 00:17:27+00:00,6514,33819,,Twitter for iPhone
2,891815181378084864,2017-07-31 00:18:03+00:00,4328,25461,,Twitter for iPhone
3,891689557279858688,2017-07-30 15:58:51+00:00,8964,42908,,Twitter for iPhone
4,891327558926688256,2017-07-29 16:00:24+00:00,9774,41048,,Twitter for iPhone
5,891087950875897856,2017-07-29 00:08:17+00:00,3261,20562,,Twitter for iPhone
6,890971913173991426,2017-07-28 16:27:12+00:00,2158,12041,,Twitter for iPhone
7,890729181411237888,2017-07-28 00:22:40+00:00,16716,56848,,Twitter for iPhone
8,890609185150312448,2017-07-27 16:25:51+00:00,4429,28226,,Twitter for iPhone
9,890240255349198849,2017-07-26 15:59:51+00:00,7711,32467,doggo,Twitter for iPhone
10,890006608113172480,2017-07-26 00:31:25+00:00,7624,31166,,Twitter for iPhone
11,889880896479866881,2017-07-25 16:11:53+00:00,5156,28268,,Twitter for iPhone
12,889665388333682689,2017-07-25 01:55:32+00:00,8538,38818,puppo,Twitter for iPhone
13,889638837579907072,2017-07-25 00:10:02+00:00,4735,27672,,Twitter for iPhone
14,889531135344209921,2017-07-24 17:02:04+00:00,2321,15359,puppo,Twitter for iPhone
15,889278841981685760,2017-07-24 00:19:32+00:00,5637,25652,,Twitter for iPhone
16,888917238123831296,2017-07-23 00:22:39+00:00,4709,29611,,Twitter for iPhone
17,888804989199671297,2017-07-22 16:56:37+00:00,4559,26080,,Twitter for iPhone
18,888554962724278272,2017-07-22 00:23:06+00:00,3732,20290,,Twitter for iPhone
19,888078434458587136,2017-07-20 16:49:33+00:00,3653,22201,,Twitter for iPhone
20,887705289381826560,2017-07-19 16:06:48+00:00,5609,30779,,Twitter for iPhone
21,887517139158093824,2017-07-19 03:39:09+00:00,12082,46959,,Twitter for iPhone
22,887473957103951883,2017-07-19 00:47:34+00:00,18781,69871,,Twitter for iPhone
23,887343217045368832,2017-07-18 16:08:03+00:00,10737,34222,,Twitter for iPhone
24,887101392804085760,2017-07-18 00:07:08+00:00,6167,31061,,Twitter for iPhone
25,886983233522544640,2017-07-17 16:17:36+00:00,8084,35859,,Twitter for iPhone
26,886736880519319552,2017-07-16 23:58:41+00:00,3443,12306,,Twitter for iPhone
27,886680336477933568,2017-07-16 20:14:00+00:00,4610,22798,,Twitter for iPhone
28,886366144734445568,2017-07-15 23:25:31+00:00,3316,21524,pupper,Twitter for iPhone
29,886258384151887873,2017-07-15 16:17:19+00:00,6523,28469,,Twitter for iPhone
30,885984800019947520,2017-07-14 22:10:11+00:00,7097,33382,,Twitter for iPhone
31,885528943205470208,2017-07-13 15:58:47+00:00,6683,36689,,Twitter for iPhone
33,885167619883638784,2017-07-12 16:03:00+00:00,4556,22367,,Twitter for iPhone
34,884925521741709313,2017-07-12 00:01:00+00:00,16439,68152,,Twitter for iPhone
35,884876753390489601,2017-07-11 20:47:12+00:00,6096,28514,,Twitter for iPhone
36,884562892145688576,2017-07-11 00:00:02+00:00,5100,24765,,Twitter for iPhone
37,884441805382717440,2017-07-10 15:58:53+00:00,5856,27478,,Twitter for iPhone
38,884162670584377345,2017-07-09 21:29:42+00:00,3128,20771,doggo,Twitter for iPhone
39,883838122936631299,2017-07-09 00:00:04+00:00,3586,22349,,Twitter for iPhone
40,883482846933004288,2017-07-08 00:28:19+00:00,10407,46860,,Twitter for iPhone
41,883360690899218434,2017-07-07 16:22:55+00:00,3825,22986,floofer,Twitter for iPhone
42,883117836046086144,2017-07-07 00:17:54+00:00,6949,37914,,Twitter for iPhone
43,882992080364220416,2017-07-06 15:58:11+00:00,4122,24445,,Twitter for iPhone
44,882762694511734784,2017-07-06 00:46:41+00:00,5134,28903,pupper,Twitter for iPhone
45,882627270321602560,2017-07-05 15:48:34+00:00,6342,28382,,Twitter for iPhone
46,882268110199369728,2017-07-04 16:01:23+00:00,12118,45880,,Twitter for iPhone
47,882045870035918850,2017-07-04 01:18:17+00:00,5203,29900,,Twitter for iPhone
48,881906580714921986,2017-07-03 16:04:48+00:00,3533,24773,,Twitter for iPhone
49,881666595344535552,2017-07-03 00:11:11+00:00,11099,51522,,Twitter for iPhone
50,881268444196462592,2017-07-01 21:49:04+00:00,5358,23501,,Twitter for iPhone
51,880935762899988482,2017-06-30 23:47:07+00:00,2886,17346,,Twitter for iPhone
52,880872448815771648,2017-06-30 19:35:32+00:00,3989,21734,,Twitter for iPhone
53,880465832366813184,2017-06-29 16:39:47+00:00,6546,29075,,Twitter for iPhone
54,880221127280381952,2017-06-29 00:27:25+00:00,4436,27640,,Twitter for iPhone
55,880095782870896641,2017-06-28 16:09:20+00:00,4533,28150,,Twitter for iPhone
56,879862464715927552,2017-06-28 00:42:13+00:00,3642,22667,,Twitter for iPhone
57,879492040517615616,2017-06-27 00:10:17+00:00,3323,23822,,Twitter for iPhone
58,879415818425184262,2017-06-26 19:07:24+00:00,45849,107956,,Twitter for iPhone
59,879376492567855104,2017-06-26 16:31:08+00:00,3261,17099,,Twitter for iPhone
60,879050749262655488,2017-06-25 18:56:45+00:00,4941,23022,,Twitter for iPhone
61,879008229531029506,2017-06-25 16:07:47+00:00,2812,19317,,Twitter for iPhone
62,878776093423087618,2017-06-25 00:45:22+00:00,4319,19763,puppo,Twitter for iPhone
63,878281511006478336,2017-06-23 16:00:04+00:00,1349,7913,,Twitter for iPhone
64,878057613040115712,2017-06-23 01:10:23+00:00,7181,42876,,Twitter for iPhone
65,877736472329191424,2017-06-22 03:54:17+00:00,17300,71144,,Twitter for iPhone
67,877556246731214848,2017-06-21 15:58:08+00:00,3994,23258,,Twitter for iPhone
68,877316821321428993,2017-06-21 00:06:44+00:00,5414,27907,,Twitter for iPhone
69,877201837425926144,2017-06-20 16:29:50+00:00,5880,27755,,Twitter for iPhone
70,876838120628539392,2017-06-19 16:24:33+00:00,3506,21125,pupper,Twitter for iPhone
71,876484053909872640,2017-06-18 16:57:37+00:00,2511,19163,,Twitter for iPhone
72,876120275196170240,2017-06-17 16:52:05+00:00,4903,28490,,Twitter for iPhone
73,875747767867523072,2017-06-16 16:11:53+00:00,4497,25773,,Twitter for iPhone
74,875144289856114688,2017-06-15 00:13:52+00:00,5081,22185,,Twitter for iPhone
75,875021211251597312,2017-06-14 16:04:48+00:00,4922,26022,,Twitter for iPhone
76,874680097055178752,2017-06-13 17:29:20+00:00,4875,28439,,Twitter for iPhone
77,874296783580663808,2017-06-12 16:06:11+00:00,4308,26651,pupper,Twitter for iPhone
78,874057562936811520,2017-06-12 00:15:36+00:00,4125,23134,,Twitter for iPhone
79,874012996292530176,2017-06-11 21:18:31+00:00,11007,35501,puppo,Twitter for iPhone
81,873580283840344065,2017-06-10 16:39:04+00:00,4143,24837,,Twitter for iPhone
82,873213775632977920,2017-06-09 16:22:42+00:00,1667,7467,pupper,Twitter for iPhone
83,872967104147763200,2017-06-09 00:02:31+00:00,5669,28031,doggo,Twitter for iPhone
84,872820683541237760,2017-06-08 14:20:41+00:00,3884,15029,,Twitter for iPhone
85,872620804844003328,2017-06-08 01:06:27+00:00,3911,21309,,Twitter for iPhone
86,872486979161796608,2017-06-07 16:14:40+00:00,9429,41606,,Twitter for iPhone
87,872261713294495745,2017-06-07 01:19:32+00:00,6649,35085,,Twitter for iPhone
88,872122724285648897,2017-06-06 16:07:15+00:00,8549,35324,,Twitter for iPhone
89,871879754684805121,2017-06-06 00:01:46+00:00,11918,39090,,Twitter for iPhone
90,871762521631449091,2017-06-05 16:15:56+00:00,3678,20787,pupper,Twitter for iPhone
91,871515927908634625,2017-06-04 23:56:03+00:00,3628,20730,doggo,Twitter for iPhone
92,871032628920680449,2017-06-03 15:55:36+00:00,3999,23255,,Twitter for iPhone
93,870804317367881728,2017-06-03 00:48:22+00:00,6393,33791,,Twitter for iPhone
94,870656317836468226,2017-06-02 15:00:16+00:00,2817,12819,,Twitter for iPhone
95,870374049280663552,2017-06-01 20:18:38+00:00,27680,85011,,Twitter for iPhone
96,870308999962521604,2017-06-01 16:00:09+00:00,4384,22453,,Twitter for iPhone
97,870063196459192321,2017-05-31 23:43:25+00:00,8840,37771,,Twitter for iPhone
98,869772420881756160,2017-05-31 04:27:59+00:00,10663,43710,,Twitter for iPhone
99,869702957897576449,2017-05-30 23:51:58+00:00,6728,29116,,Twitter for iPhone
100,869596645499047938,2017-05-30 16:49:31+00:00,3327,16476,doggo,Twitter for iPhone
101,869227993411051520,2017-05-29 16:24:37+00:00,4023,21112,,Twitter for iPhone
102,868880397819494401,2017-05-28 17:23:24+00:00,12518,55098,,Twitter for iPhone
103,868622495443632128,2017-05-28 00:18:35+00:00,6275,28295,,Twitter for iPhone
104,868552278524837888,2017-05-27 19:39:34+00:00,2240,10539,,Twitter for iPhone
105,867900495410671616,2017-05-26 00:29:37+00:00,4439,24964,,Twitter for iPhone
106,867774946302451713,2017-05-25 16:10:44+00:00,7788,35179,,Twitter for iPhone
107,867421006826221569,2017-05-24 16:44:18+00:00,2697,16755,puppo,Twitter for iPhone
109,867051520902168576,2017-05-23 16:16:06+00:00,8425,33420,,Twitter for iPhone
110,866686824827068416,2017-05-22 16:06:55+00:00,3727,20070,,Twitter for iPhone
111,866450705531457537,2017-05-22 00:28:40+00:00,32883,106827,pupper,Twitter for iPhone
112,866334964761202691,2017-05-21 16:48:45+00:00,15546,54720,,Twitter for iPhone
113,865718153858494464,2017-05-19 23:57:46+00:00,6008,26640,,Twitter for iPhone
114,865359393868664832,2017-05-19 00:12:11+00:00,5384,27530,,Twitter for iPhone
115,865006731092295680,2017-05-18 00:50:50+00:00,8209,29063,,Twitter for iPhone
116,864873206498414592,2017-05-17 16:00:15+00:00,9361,33651,,Twitter for iPhone
117,864279568663928832,2017-05-16 00:41:21+00:00,3266,15195,,Twitter for iPhone
118,864197398364647424,2017-05-15 19:14:50+00:00,9616,31459,,Twitter for iPhone
119,863907417377173506,2017-05-15 00:02:33+00:00,4441,21477,,Twitter for iPhone
120,863553081350529029,2017-05-14 00:34:33+00:00,4489,15935,,Twitter for iPhone
121,863432100342583297,2017-05-13 16:33:49+00:00,5664,24829,,Twitter for iPhone
122,863079547188785154,2017-05-12 17:12:53+00:00,1195,9094,,Twitter for iPhone
123,863062471531167744,2017-05-12 16:05:02+00:00,2687,8945,,Twitter for iPhone
124,862831371563274240,2017-05-12 00:46:44+00:00,5457,20011,,Twitter for iPhone
125,862722525377298433,2017-05-11 17:34:13+00:00,3809,17779,,Twitter for iPhone
126,862457590147678208,2017-05-11 00:01:27+00:00,5388,21492,,Twitter for iPhone
127,862096992088072192,2017-05-10 00:08:34+00:00,21840,66437,,Twitter for iPhone
129,861383897657036800,2017-05-08 00:54:59+00:00,11528,37744,,Twitter for iPhone
130,861288531465048066,2017-05-07 18:36:02+00:00,4479,18032,,Twitter for iPhone
131,861005113778896900,2017-05-06 23:49:50+00:00,4119,17538,,Twitter for iPhone
133,860563773140209665,2017-05-05 18:36:06+00:00,2334,7878,,Twitter for iPhone
134,860524505164394496,2017-05-05 16:00:04+00:00,5698,24678,,Twitter for iPhone
135,860276583193509888,2017-05-04 23:34:55+00:00,3745,19154,,Twitter for iPhone
136,860184849394610176,2017-05-04 17:30:24+00:00,6295,17474,,Twitter for iPhone
137,859924526012018688,2017-05-04 00:15:58+00:00,4349,20021,,Twitter for iPhone
138,859851578198683649,2017-05-03 19:26:06+00:00,3780,16105,,Twitter for iPhone
139,859607811541651456,2017-05-03 03:17:27+00:00,1704,19476,puppo,Twitter for iPhone
140,859196978902773760,2017-05-02 00:04:57+00:00,25661,75193,,Twitter for iPhone
141,859074603037188101,2017-05-01 15:58:40+00:00,14740,35553,,Twitter for iPhone
142,858843525470990336,2017-05-01 00:40:27+00:00,3771,16304,doggo,Twitter for iPhone
143,858471635011153920,2017-04-30 00:02:42+00:00,5271,22640,,Twitter for iPhone
144,858107933456039936,2017-04-28 23:57:28+00:00,3154,16524,,Twitter for iPhone
145,857989990357356544,2017-04-28 16:08:49+00:00,2812,16952,,Twitter for iPhone
146,857746408056729600,2017-04-28 00:00:54+00:00,11524,36021,,Twitter for iPhone
147,857393404942143489,2017-04-27 00:38:11+00:00,1785,6236,,Twitter for iPhone
148,857263160327368704,2017-04-26 16:00:39+00:00,4934,21041,,Twitter for iPhone
149,857029823797047296,2017-04-26 00:33:27+00:00,4364,19910,,Twitter for iPhone
150,856543823941562368,2017-04-24 16:22:16+00:00,3131,17135,,Twitter for iPhone
151,856526610513747968,2017-04-24 15:13:52+00:00,2068,12446,,Twitter for iPhone
152,856282028240666624,2017-04-23 23:01:59+00:00,6841,29086,,Twitter for iPhone
153,855851453814013952,2017-04-22 18:31:02+00:00,19196,47844,"doggo, puppo",Twitter for iPhone
154,855459453768019968,2017-04-21 16:33:22+00:00,8987,31657,,Twitter for iPhone
155,854732716440526848,2017-04-19 16:25:34+00:00,6690,24188,,Twitter for iPhone
156,854482394044301312,2017-04-18 23:50:52+00:00,7608,31131,,Twitter for iPhone
157,854365224396361728,2017-04-18 16:05:17+00:00,5159,20046,,Twitter for iPhone
158,854120357044912130,2017-04-17 23:52:16+00:00,8285,33911,pupper,Twitter for iPhone
159,854010172552949760,2017-04-17 16:34:26+00:00,3433,17169,"doggo, floofer",Twitter for iPhone
160,853760880890318849,2017-04-17 00:03:50+00:00,6403,30414,,Twitter for iPhone
161,853639147608842240,2017-04-16 16:00:07+00:00,11265,37198,,Twitter for iPhone
162,853299958564483072,2017-04-15 17:32:18+00:00,3928,16508,,Twitter for iPhone
163,852912242202992640,2017-04-14 15:51:39+00:00,2037,9658,,Twitter for iPhone
164,852672615818899456,2017-04-13 23:59:28+00:00,2388,15939,,Twitter for iPhone
165,852553447878664193,2017-04-13 16:05:56+00:00,3885,17492,,Twitter for iPhone
166,852311364735569921,2017-04-13 00:03:59+00:00,10961,35325,,Twitter for iPhone
167,852226086759018497,2017-04-12 18:25:07+00:00,7570,21378,,Twitter Web Client
168,852189679701164033,2017-04-12 16:00:27+00:00,1741,12217,,Twitter for iPhone
171,851591660324737024,2017-04-11 00:24:08+00:00,3819,17300,,Twitter for iPhone
172,851464819735769094,2017-04-10 16:00:07+00:00,7855,25944,,Twitter for iPhone
173,851224888060895234,2017-04-10 00:06:42+00:00,6350,22090,,Twitter for iPhone
174,850753642995093505,2017-04-08 16:54:09+00:00,10352,33348,,Twitter for iPhone
175,850380195714523136,2017-04-07 16:10:12+00:00,2915,13994,,Twitter for iPhone
176,850145622816686080,2017-04-07 00:38:06+00:00,4244,17519,,Twitter for iPhone
177,850019790995546112,2017-04-06 16:18:05+00:00,5459,21944,pupper,Twitter for iPhone
178,849776966551130114,2017-04-06 00:13:11+00:00,8404,32390,,Twitter for iPhone
179,849412302885593088,2017-04-05 00:04:08+00:00,3487,17039,,Twitter for iPhone
180,849336543269576704,2017-04-04 19:03:06+00:00,2101,12240,,Twitter for iPhone
181,849051919805034497,2017-04-04 00:12:06+00:00,7396,32617,,Twitter for iPhone
182,848690551926992896,2017-04-03 00:16:10+00:00,4826,27104,,Twitter for iPhone
183,848324959059550208,2017-04-02 00:03:26+00:00,4037,20229,,Twitter for iPhone
184,848212111729840128,2017-04-01 16:35:01+00:00,3444,17618,,Twitter for iPhone
186,847962785489326080,2017-04-01 00:04:17+00:00,5730,25296,,Twitter for iPhone
187,847842811428974592,2017-03-31 16:07:33+00:00,1522,5935,,Twitter for iPhone
188,847606175596138505,2017-03-31 00:27:14+00:00,3774,20208,,Twitter for iPhone
189,847251039262605312,2017-03-30 00:56:03+00:00,4800,22036,,Twitter for iPhone
190,847157206088847362,2017-03-29 18:43:12+00:00,6572,21588,,Twitter for iPhone
191,847116187444137987,2017-03-29 16:00:12+00:00,3583,23108,,Twitter for iPhone
192,846874817362120707,2017-03-29 00:01:05+00:00,4404,21685,,Twitter for iPhone
193,846514051647705089,2017-03-28 00:07:32+00:00,13076,48410,doggo,Twitter for iPhone
194,846153765933735936,2017-03-27 00:15:53+00:00,10226,34394,,Twitter for iPhone
195,846042936437604353,2017-03-26 16:55:29+00:00,3224,17256,,Twitter for iPhone
196,845812042753855489,2017-03-26 01:38:00+00:00,9894,31737,,Twitter for iPhone
197,845677943972139009,2017-03-25 16:45:08+00:00,5365,27154,,Twitter for iPhone
198,845397057150107648,2017-03-24 22:08:59+00:00,2072,8241,doggo,Twitter for iPhone
199,845306882940190720,2017-03-24 16:10:40+00:00,6039,25225,pupper,Twitter for iPhone
200,844979544864018432,2017-03-23 18:29:57+00:00,2909,14738,,Twitter for iPhone
201,844973813909606400,2017-03-23 18:07:10+00:00,3617,16361,,Twitter for iPhone
202,844704788403113984,2017-03-23 00:18:10+00:00,11633,42022,,Twitter for iPhone
203,844580511645339650,2017-03-22 16:04:20+00:00,3533,17871,,Twitter for iPhone
204,844223788422217728,2017-03-21 16:26:50+00:00,2450,14753,,Twitter for iPhone
205,843856843873095681,2017-03-20 16:08:44+00:00,5220,23211,,Twitter for iPhone
206,843604394117681152,2017-03-19 23:25:35+00:00,3081,18310,,Twitter for iPhone
207,843235543001513987,2017-03-18 22:59:54+00:00,6852,23315,,Twitter for iPhone
209,842846295480000512,2017-03-17 21:13:10+00:00,4023,16440,,Twitter for iPhone
210,842765311967449089,2017-03-17 15:51:22+00:00,1439,7321,,Twitter for iPhone
211,842535590457499648,2017-03-17 00:38:32+00:00,3937,19637,,Twitter for iPhone
212,842163532590374912,2017-03-16 00:00:07+00:00,6568,26569,,Twitter for iPhone
213,842115215311396866,2017-03-15 20:48:07+00:00,3386,15204,,Twitter for iPhone
215,841680585030541313,2017-03-14 16:01:03+00:00,8748,27854,,Twitter for iPhone
216,841439858740625411,2017-03-14 00:04:30+00:00,4168,13755,,Twitter for iPhone
217,841314665196081154,2017-03-13 15:47:01+00:00,5312,17305,,Twitter Web Client
218,841077006473256960,2017-03-13 00:02:39+00:00,5991,24926,,Twitter for iPhone
219,840696689258311684,2017-03-11 22:51:24+00:00,1116,13377,,Twitter for iPhone
220,840632337062862849,2017-03-11 18:35:42+00:00,1972,9761,,Twitter for iPhone
221,840370681858686976,2017-03-11 01:15:58+00:00,5146,17918,,Twitter for iPhone
222,840268004936019968,2017-03-10 18:27:58+00:00,6497,20950,,Twitter for iPhone
223,839990271299457024,2017-03-10 00:04:21+00:00,2597,14640,,Twitter for iPhone
224,839549326359670784,2017-03-08 18:52:12+00:00,8805,29957,,Twitter for iPhone
226,839239871831150596,2017-03-07 22:22:32+00:00,7422,29684,,Twitter for iPhone
227,838921590096166913,2017-03-07 01:17:48+00:00,2357,12183,,Twitter for iPhone
229,838561493054533637,2017-03-06 01:26:54+00:00,1504,11892,,Twitter for iPhone
230,838476387338051585,2017-03-05 19:48:43+00:00,5484,24664,,Twitter for iPhone
231,838083903487373313,2017-03-04 17:49:08+00:00,3582,19183,,Twitter for iPhone
232,837820167694528512,2017-03-04 00:21:08+00:00,8952,37277,pupper,Twitter for iPhone
233,837482249356513284,2017-03-03 01:58:22+00:00,495,4204,,Twitter for iPhone
234,837471256429613056,2017-03-03 01:14:41+00:00,2631,13967,,Twitter for iPhone
235,837366284874571778,2017-03-02 18:17:34+00:00,6005,23074,,Twitter for iPhone
236,837110210464448512,2017-03-02 01:20:01+00:00,2731,17480,pupper,Twitter for iPhone
238,836989968035819520,2017-03-01 17:22:13+00:00,2610,13879,,Twitter for iPhone
239,836753516572119041,2017-03-01 01:42:39+00:00,5237,21029,doggo,Twitter for iPhone
240,836677758902222849,2017-02-28 20:41:37+00:00,2522,13782,,Twitter for iPhone
241,836380477523124226,2017-02-28 01:00:19+00:00,3337,16037,pupper,Twitter for iPhone
242,836260088725786625,2017-02-27 17:01:56+00:00,4850,23177,,Twitter for iPhone
243,836001077879255040,2017-02-26 23:52:43+00:00,4935,20924,,Twitter for iPhone
244,835574547218894849,2017-02-25 19:37:50+00:00,4121,19447,,Twitter for iPhone
245,835297930240217089,2017-02-25 01:18:40+00:00,3381,17847,,Twitter for iPhone
246,835264098648616962,2017-02-24 23:04:14+00:00,1939,8503,,Twitter for iPhone
247,835172783151792128,2017-02-24 17:01:22+00:00,6516,28552,,Twitter for iPhone
248,835152434251116546,2017-02-24 15:40:31+00:00,3443,24574,,Twitter for iPhone
249,834931633769889797,2017-02-24 01:03:08+00:00,1878,11838,,Twitter for iPhone
250,834786237630337024,2017-02-23 15:25:23+00:00,6159,22943,,Twitter for iPhone
251,834574053763584002,2017-02-23 01:22:14+00:00,2882,14993,doggo,Twitter for iPhone
252,834458053273591808,2017-02-22 17:41:18+00:00,1899,10512,,Twitter for iPhone
253,834209720923721728,2017-02-22 01:14:30+00:00,5476,22594,,Twitter for iPhone
254,834167344700198914,2017-02-21 22:26:07+00:00,4130,17194,,Twitter for iPhone
255,834086379323871233,2017-02-21 17:04:24+00:00,2512,14296,,Twitter for iPhone
256,833863086058651648,2017-02-21 02:17:06+00:00,2729,14661,,Twitter for iPhone
257,833826103416520705,2017-02-20 23:50:09+00:00,3904,16728,,Twitter for iPhone
258,833722901757046785,2017-02-20 17:00:04+00:00,3636,22585,,Twitter for iPhone
259,833479644947025920,2017-02-20 00:53:27+00:00,2357,16258,,Twitter for iPhone
260,833124694597443584,2017-02-19 01:23:00+00:00,5513,22133,pupper,Twitter for iPhone
261,832998151111966721,2017-02-18 17:00:10+00:00,2522,14549,doggo,Twitter for iPhone
263,832757312314028032,2017-02-18 01:03:09+00:00,4127,18423,,Twitter for iPhone
264,832636094638288896,2017-02-17 17:01:29+00:00,3220,17379,,Twitter for iPhone
265,832397543355072512,2017-02-17 01:13:34+00:00,2548,13126,,Twitter for iPhone
266,832369877331693569,2017-02-16 23:23:38+00:00,3652,18792,,Twitter for iPhone
267,832273440279240704,2017-02-16 17:00:25+00:00,2673,12385,doggo,Twitter for iPhone
270,832032802820481025,2017-02-16 01:04:13+00:00,4746,13887,doggo,Twitter for iPhone
271,831939777352105988,2017-02-15 18:54:34+00:00,7031,26404,doggo,Twitter for iPhone
272,831911600680497154,2017-02-15 17:02:36+00:00,7458,30380,,Twitter for iPhone
273,831670449226514432,2017-02-15 01:04:21+00:00,2059,11469,,Twitter for iPhone
274,831650051525054464,2017-02-14 23:43:18+00:00,2243,7908,,Twitter for iPhone
275,831552930092285952,2017-02-14 17:17:22+00:00,2632,9872,,Twitter for iPhone
276,831322785565769729,2017-02-14 02:02:51+00:00,1744,10042,doggo,Twitter for iPhone
277,831315979191906304,2017-02-14 01:35:49+00:00,1264,7117,pupper,Twitter Web Client
278,831309418084069378,2017-02-14 01:09:44+00:00,2786,12819,,Twitter for iPhone
279,831262627380748289,2017-02-13 22:03:49+00:00,2350,13066,,Twitter for iPhone
280,830956169170665475,2017-02-13 01:46:03+00:00,1735,8735,,Twitter for iPhone
281,830583320585068544,2017-02-12 01:04:29+00:00,19297,73397,,Twitter for iPhone
282,830097400375152640,2017-02-10 16:53:37+00:00,3455,10804,,Twitter for iPhone
284,829861396166877184,2017-02-10 01:15:49+00:00,2243,13441,,Twitter for iPhone
285,829501995190984704,2017-02-09 01:27:41+00:00,12224,34913,,Twitter for iPhone
286,829449946868879360,2017-02-08 22:00:52+00:00,2329,11519,doggo,Twitter for iPhone
287,829374341691346946,2017-02-08 17:00:26+00:00,10706,38074,doggo,Twitter for iPhone
288,829141528400556032,2017-02-08 01:35:19+00:00,8530,26952,,Twitter for iPhone
289,829011960981237760,2017-02-07 17:00:28+00:00,18627,58302,,Twitter for iPhone
290,828770345708580865,2017-02-07 01:00:22+00:00,6746,28085,,Twitter for iPhone
291,828708714936930305,2017-02-06 20:55:28+00:00,12882,40241,,Twitter for iPhone
292,828650029636317184,2017-02-06 17:02:17+00:00,1544,10467,,Twitter for iPhone
293,828409743546925057,2017-02-06 01:07:28+00:00,1305,6898,,Twitter for iPhone
294,828408677031882754,2017-02-06 01:03:14+00:00,1477,8398,,Twitter for iPhone
295,828381636999917570,2017-02-05 23:15:47+00:00,2554,13864,doggo,Twitter for iPhone
296,828376505180889089,2017-02-05 22:55:23+00:00,1216,8112,,Twitter for iPhone
297,828372645993398273,2017-02-05 22:40:03+00:00,3344,13756,,Twitter for iPhone
298,828046555563323392,2017-02-05 01:04:17+00:00,3260,12923,,Twitter for iPhone
299,828011680017821696,2017-02-04 22:45:42+00:00,2451,11411,,Twitter for iPhone
300,827933404142436356,2017-02-04 17:34:40+00:00,5987,22180,pupper,Twitter for iPhone
301,827653905312006145,2017-02-03 23:04:02+00:00,3433,16983,,Twitter for iPhone
302,827600520311402496,2017-02-03 19:31:54+00:00,1082,8143,,Twitter for iPhone
303,827324948884643840,2017-02-03 01:16:53+00:00,3510,17523,,Twitter for iPhone
304,827199976799354881,2017-02-02 17:00:17+00:00,2579,11659,,Twitter for iPhone
305,826958653328592898,2017-02-02 01:01:21+00:00,5757,23767,doggo,Twitter for iPhone
306,826848821049180160,2017-02-01 17:44:55+00:00,11878,40325,doggo,Twitter for iPhone
307,826598365270007810,2017-02-01 01:09:42+00:00,2709,11117,,Twitter for iPhone
308,826476773533745153,2017-01-31 17:06:32+00:00,4821,20275,doggo,Twitter for iPhone
309,826240494070030336,2017-01-31 01:27:39+00:00,2965,14614,,Twitter for iPhone
310,826204788643753985,2017-01-30 23:05:46+00:00,1075,5361,doggo,Twitter for iPhone
311,826115272272650244,2017-01-30 17:10:04+00:00,3599,17299,,Twitter for iPhone
312,825876512159186944,2017-01-30 01:21:19+00:00,2146,11525,,Twitter for iPhone
313,825829644528148480,2017-01-29 22:15:05+00:00,2848,14025,,Twitter for iPhone
314,825535076884762624,2017-01-29 02:44:34+00:00,19669,56413,puppo,Twitter for iPhone
315,825147591692263424,2017-01-28 01:04:51+00:00,5244,20181,,Twitter for iPhone
316,825026590719483904,2017-01-27 17:04:02+00:00,1483,7020,puppo,Twitter for iPhone
318,824775126675836928,2017-01-27 00:24:48+00:00,4069,16508,,Twitter for iPhone
319,824663926340194305,2017-01-26 17:02:56+00:00,1993,11113,,Twitter for iPhone
320,824325613288833024,2017-01-25 18:38:36+00:00,11848,12999,pupper,Twitter for iPhone
321,824297048279236611,2017-01-25 16:45:05+00:00,4463,16625,,Twitter for iPhone
322,823939628516474880,2017-01-24 17:04:50+00:00,3123,11755,,Twitter for iPhone
323,823699002998870016,2017-01-24 01:08:40+00:00,2772,13826,,Twitter for iPhone
324,823581115634085888,2017-01-23 17:20:14+00:00,3031,14376,,Twitter for iPhone
325,823322678127919110,2017-01-23 00:13:17+00:00,4637,17437,,Twitter for iPhone
327,822975315408461824,2017-01-22 01:12:59+00:00,3958,19139,,Twitter for iPhone
328,822872901745569793,2017-01-21 18:26:02+00:00,48265,132810,puppo,Twitter for iPhone
329,822859134160621569,2017-01-21 17:31:20+00:00,2622,14576,,Twitter for iPhone
331,822610361945911296,2017-01-21 01:02:48+00:00,3423,16327,,Twitter for iPhone
332,822489057087389700,2017-01-20 17:00:46+00:00,7390,20083,,Twitter for iPhone
333,822462944365645825,2017-01-20 15:17:01+00:00,17209,31800,pupper,Twitter for iPhone
334,822244816520155136,2017-01-20 00:50:15+00:00,11421,38832,,Twitter for iPhone
335,821886076407029760,2017-01-19 01:04:45+00:00,2692,12582,,Twitter for iPhone
337,821765923262631936,2017-01-18 17:07:18+00:00,1899,9317,doggo,Twitter for iPhone
338,821522889702862852,2017-01-18 01:01:34+00:00,2030,8871,,Twitter for iPhone
339,821407182352777218,2017-01-17 17:21:47+00:00,5053,13075,doggo,Twitter for iPhone
340,821149554670182400,2017-01-17 00:18:04+00:00,2320,9718,,Twitter for iPhone
341,821107785811234820,2017-01-16 21:32:06+00:00,2487,10645,doggo,Twitter for iPhone
